,forward_RE,forward_FC,prices_SB,production_RE,production_FC,Offshore DK2,Offshore DK1,Onshore DK2,Onshore DK1
4817,142.36,142.88663350734512,206.37,0.1225490196078431,0.182554144887103,0.1910966340933767,0.5535405872193437,0.3567901234567901,0.3650429799426934
4818,142.31,140.8198571851862,175.0,0.5147058823529411,0.5825276690169106,0.1780673181324647,0.5552677029360967,0.3518518518518518,0.3381088825214899
4819,111.9,109.90674081392798,111.9,0.0245098039215686,0.1676658859997091,0.1335504885993485,0.5595854922279793,0.3185185185185185,0.2796561604584527
4820,142.27,149.50390985764793,142.27,0.1176470588235294,0.0446248629849886,0.0868621064060803,0.5690846286701209,0.2382716049382716,0.219484240687679
4821,142.3,134.17003799540646,142.3,0.2254901960784313,0.478593508211212,0.0629750271444082,0.5898100172711571,0.1802469135802469,0.1959885386819484
4822,179.29,194.36558284657727,179.29,0.4313725490196078,0.5325954484968113,0.0597176981541802,0.6018998272884283,0.1617283950617284,0.1851002865329513
4823,179.27,169.14191393781013,179.27,0.4117647058823529,0.5479754077527147,0.0749185667752443,0.5673575129533679,0.1654320987654321,0.2037249283667621
4824,179.29,154.81337133520702,47.01,0.4852941176470588,0.6371559497404623,0.1281216069489685,0.4041450777202072,0.2222222222222222,0.0813753581661891
4825,179.28,192.8604204379837,179.28,0.284313725490196,0.2852549476293348,0.1107491856677524,0.3661485319516407,0.2296296296296296,0.1091690544412607
4826,179.32,187.6359382269012,179.32,0.2598039215686274,0.2004408975126472,0.1324647122692725,0.4188255613126079,0.191358024691358,0.1329512893982808
4827,198.08,191.11353788253797,190.0,0.2598039215686274,0.0,0.1270358306188925,0.4473229706390328,0.1432098765432098,0.1475644699140401
4828,429.56,431.2831982359634,214.17,0.3725490196078431,0.214710502732157,0.0846905537459283,0.4075993091537133,0.1506172839506173,0.1257879656160458
4829,493.88,499.16280423204296,493.88,0.2892156862745098,0.2069296963680625,0.0846905537459283,0.4309153713298791,0.1469135802469136,0.1277936962750716
4830,488.31,494.2649756680474,488.31,0.3088235294117647,0.9919077676201246,0.1107491856677524,0.5241796200345423,0.1246913580246913,0.1401146131805157
4831,462.98,465.1853023899688,462.98,0.1519607843137254,0.2417302449102482,0.1248642779587405,0.5803108808290155,0.1259259259259259,0.1613180515759312
4832,431.95,424.7681038768277,431.95,0.2745098039215686,0.0867732014422807,0.1357220412595005,0.696027633851468,0.1629629629629629,0.1845272206303725
4833,381.09,382.618929768311,381.09,0.2401960784313725,0.110848134035724,0.1520086862106406,0.6899827288428325,0.2098765432098765,0.1893982808022922
4834,346.06,325.57648264799263,940.07,0.4264705882352941,0.3113971842259364,0.1802388707926167,0.7141623488773747,0.2580246913580247,0.2117478510028653
4835,312.28,335.0987258601204,312.28,0.5098039215686274,0.4703736517076408,0.2117263843648208,0.7383419689119171,0.3086419753086419,0.2398280802292263
4836,215.04,203.9127018019424,162.85,0.6666666666666666,0.7709790440976414,0.252985884907709,0.7521588946459413,0.3641975308641975,0.2856733524355301
4837,307.94,308.2636633611052,307.94,0.8725490196078431,0.9438386189941228,0.2844733984799131,0.7564766839378239,0.4123456790123457,0.3389684813753582
4838,323.01,318.73454455597647,323.01,0.9803921568627452,1.0,0.3061889250814332,0.7357512953367875,0.437037037037037,0.3744985673352435
4839,288.72,290.1099888175943,288.72,0.9852941176470588,0.8921196407980847,0.3300760043431053,0.7029360967184801,0.4765432098765432,0.4220630372492837
4840,417.6,407.3416657515944,417.6,0.9754901960784312,0.9589225561493966,0.3420195439739413,0.6347150259067358,0.4888888888888889,0.4435530085959885
4841,400.0,394.2326380189092,400.0,0.9509803921568628,0.9259483445434008,0.3376764386536373,0.5708117443868739,0.4691358024691358,0.4326647564469914
4842,440.76,436.3499276835063,440.76,0.8676470588235294,0.7970330750765634,0.3224755700325732,0.5207253886010362,0.4333333333333333,0.398567335243553
4843,419.28,428.9925096542689,118.77,0.8382352941176471,0.8745819012599334,0.2996742671009772,0.4922279792746113,0.3851851851851852,0.3461318051575931
4844,432.9,432.5522925887121,118.77,0.7156862745098039,0.7553382980381614,0.2714440825190011,0.4835924006908463,0.3296296296296296,0.2679083094555874
4845,345.09,343.40049855505066,135.5,0.696078431372549,0.5367143766119475,0.2377850162866449,0.4861830742659758,0.2839506172839506,0.2232091690544412
4846,349.16,352.2364957130489,150.0,0.4656862745098039,0.3951699259089803,0.2041259500542888,0.4956822107081174,0.2530864197530864,0.2126074498567335
4847,312.07,347.47051198219134,312.07,0.2941176470588235,0.0,0.1704668838219326,0.5051813471502591,0.2308641975308642,0.2335243553008596
4848,292.58,290.3084386498845,292.58,0.230392156862745,0.055440551069858,0.1476655808903366,0.3842832469775475,0.1506172839506173,0.1836676217765043
4849,286.08,305.3958873525435,286.08,0.2009803921568627,0.4471819350829079,0.0944625407166123,0.3523316062176165,0.1419753086419753,0.1805157593123209
4850,224.09,226.0849114153772,-1.0,0.2352941176470588,0.1082893648851943,0.0651465798045602,0.4075993091537133,0.1296296296296296,0.156160458452722
4851,232.66,233.8834770816472,-0.98,0.196078431372549,0.2030192207038698,0.0488599348534201,0.4015544041450777,0.1148148148148148,0.1404011461318051
4852,319.83,322.1915348344075,13.43,0.1519607843137254,0.3691271602975752,0.0401737242128121,0.3566493955094991,0.0950617283950617,0.1229226361031518
4853,429.01,435.82850213028365,483.57,0.1323529411764706,0.1216277592497785,0.0412595005428881,0.349740932642487,0.082716049382716,0.119484240687679
4854,383.45,382.5116067333557,280.1,0.1029411764705882,0.1453756553462061,0.0390879478827361,0.3367875647668393,0.0617283950617283,0.1051575931232091
4855,327.1,322.0392689067961,537.3,0.1372549019607843,0.0,0.0510314875135722,0.4119170984455959,0.0469135802469135,0.1094555873925501
4856,338.32,345.6067196037877,537.3,0.1078431372549019,0.2085061663349325,0.0510314875135722,0.4602763385146804,0.0592592592592592,0.1286532951289398
4857,312.01,317.91363084730244,500.0,0.088235294117647,0.217093705454911,0.0456026058631921,0.5051813471502591,0.0753086419753086,0.1610315186246418
4858,198.1,184.92351367920085,333.0,0.0980392156862745,0.0,0.0401737242128121,0.533678756476684,0.0925925925925925,0.2085959885386819
4859,191.64,187.7291774324109,320.0,0.1715686274509804,0.2099008952000614,0.0369163952225841,0.5647668393782384,0.1024691358024691,0.260458452722063
4860,179.29,167.5599949226503,332.0,0.1568627450980392,0.220450413507077,0.0336590662323561,0.5967184801381693,0.1209876543209876,0.2994269340974212
4861,179.29,175.79752498480383,265.0,0.1029411764705882,0.0302747565409652,0.0358306188925081,0.6355785837651122,0.1358024691358024,0.3297994269340974
4862,179.28,175.35192530983383,179.28,0.0980392156862745,0.0910620380786748,0.0369163952225841,0.6666666666666666,0.1358024691358024,0.3398280802292263
4863,198.01,200.71385696983344,198.01,0.1225490196078431,0.0728108955495481,0.0369163952225841,0.6848013816925734,0.1382716049382716,0.3332378223495702
4864,198.13,205.3525723477629,198.13,0.1519607843137254,0.2164717093006218,0.0445168295331161,0.6899827288428325,0.1506172839506173,0.3229226361031518
4865,412.0,416.8627851355706,412.0,0.2450980392156862,0.1342347152699173,0.0618892508143322,0.6848013816925734,0.1802469135802469,0.3131805157593123
4866,423.07,424.7241592192913,423.07,0.2549019607843137,0.317116804853174,0.0857763300760043,0.655440414507772,0.1975308641975308,0.2828080229226361
4867,370.01,371.2564947084753,370.01,0.3137254901960784,0.2939438432587501,0.1129207383279044,0.6079447322970639,0.2024691358024691,0.2412607449856733
4868,313.95,308.3502596844139,313.95,0.3284313725490196,0.2040203668845064,0.1313789359391965,0.5379965457685665,0.1790123456790123,0.1908309455587392
4869,309.13,297.55884975793475,309.13,0.3137254901960784,0.2548311339086663,0.1400651465798045,0.4585492227979275,0.1691358024691358,0.1673352435530086
4870,161.0,164.78145419542977,161.0,0.4117647058823529,0.7332375041608639,0.1530944625407166,0.3929188255613126,0.1753086419753086,0.1653295128939828
4871,342.17,348.4889714027239,342.17,0.5294117647058824,0.4295682433658349,0.1617806731813246,0.3488773747841105,0.2061728395061728,0.1873925501432664
4872,351.99,347.7652480225524,631.36,0.392156862745098,0.2680823350741811,0.1368078175895765,0.4879101899827288,0.1814814814814815,0.1487106017191977
4873,337.01,337.3380666494764,510.46,0.2205882352941176,0.3760727544636755,0.1074918566775244,0.5526770293609672,0.1617283950617284,0.1435530085959885
4874,332.04,327.29019849216513,537.32,0.1225490196078431,0.0857526361550263,0.1498371335504886,0.5880829015544041,0.1382716049382716,0.1598853868194842
4875,331.27,304.0216750733334,320.0,0.0784313725490196,0.2060444839618015,0.1281216069489685,0.4326424870466321,0.1135802469135802,0.1936962750716332
4876,337.03,343.4757109452175,596.43,0.0686274509803921,0.1013302768708727,0.0988056460369164,0.4248704663212435,0.1012345679012345,0.1742120343839541
4877,333.12,346.43272826453887,321.0,0.0931372549019607,0.0,0.0857763300760043,0.3842832469775475,0.0987654320987654,0.1464183381088825
4878,343.78,344.0133992033453,322.0,0.1862745098039215,0.3703553557097756,0.0836047774158523,0.385146804835924,0.091358024691358,0.1180515759312321
4879,350.96,354.29978151146736,350.96,0.196078431372549,0.0808833347704133,0.0760043431053203,0.3877374784110535,0.0925925925925925,0.0936962750716332
4880,337.02,369.38490072264494,337.02,0.1519607843137254,0.0187629024524901,0.0749185667752443,0.309153713298791,0.0962962962962963,0.087106017191977
4881,307.36,311.407038364942,307.36,0.1127450980392156,0.0,0.0716612377850162,0.2521588946459412,0.0851851851851851,0.0853868194842406
4882,285.06,273.3718383329743,285.06,0.0686274509803921,0.2163692151229645,0.0618892508143322,0.2098445595854922,0.0814814814814814,0.0962750716332378
4883,242.73,248.63679571909503,242.73,0.0588235294117647,0.0335602409627533,0.0564603691639522,0.1770293609671848,0.0851851851851851,0.1077363896848137
4884,183.97,180.9286171472939,183.97,0.142156862745098,0.1638120678476943,0.0564603691639522,0.1563039723661485,0.0925925925925925,0.1214899713467048
4885,150.07,35.456233214847416,150.07,0.1519607843137254,0.1902069709541491,0.0618892508143322,0.1407599309153713,0.1061728395061728,0.1349570200573066
4886,161.04,154.05335558433748,180.0,0.1372549019607843,0.177348206442762,0.0662323561346362,0.1252158894645941,0.1135802469135802,0.1343839541547277
4887,164.5,161.63619042995506,184.0,0.0931372549019607,0.0451764360044779,0.0705754614549402,0.1044905008635578,0.1185185185185185,0.1303724928366762
4888,179.33,198.85961000374405,184.0,0.0490196078431372,0.0,0.0705754614549402,0.082901554404145,0.1098765432098765,0.1157593123209169
4889,179.28,181.31737146366729,184.0,0.0637254901960784,0.0,0.0651465798045602,0.0613126079447323,0.0987654320987654,0.1034383954154727
4890,179.3,177.06917193090106,184.0,0.0784313725490196,0.0493702411886902,0.0629750271444082,0.044041450777202,0.0802469135802469,0.0865329512893982
4891,179.3,174.18876931488154,183.5,0.088235294117647,0.3540390753690207,0.0575461454940282,0.0310880829015544,0.0580246913580246,0.0641833810888252
4892,179.3,189.72749613769943,180.0,0.0833333333333333,0.0089910988494686,0.0456026058631921,0.0233160621761658,0.0382716049382716,0.0418338108882521
4893,179.29,181.5512183053837,179.29,0.0539215686274509,0.0200107958182494,0.0336590662323561,0.0233160621761658,0.0271604938271604,0.0286532951289398
4894,179.4,184.1032434527952,179.4,0.0098039215686274,0.2692272654510296,0.0249728555917481,0.0233160621761658,0.0234567901234567,0.0234957020057306
4895,198.15,204.09121125815983,198.15,0.0049019607843137,0.0930618147763989,0.018458197611292,0.0241796200345423,0.0209876543209876,0.0217765042979942
4896,198.18,191.78988197374065,198.18,0.0098039215686274,0.0011344102007464,0.002171552660152,0.0,0.0185185185185185,0.0166189111747851
4897,327.29,327.5443560843863,327.29,0.0049019607843137,0.1078071131747396,0.00542888165038,0.0,0.0123456790123456,0.0148997134670487
4898,316.18,316.4508261111543,316.18,0.0098039215686274,0.0,0.004343105320304,0.0094991364421416,0.0074074074074074,0.0083094555873925
4899,302.82,304.85104179343693,185.5,0.0147058823529411,0.0,0.00542888165038,0.0155440414507772,0.0061728395061728,0.0065902578796561
4900,272.76,271.2495419499653,162.0,0.0049019607843137,0.0383340206751092,0.004343105320304,0.0198618307426597,0.0061728395061728,0.0097421203438395
4901,260.93,260.70674021502475,162.0,0.0,0.0586376173291621,0.00542888165038,0.0474956822107081,0.0061728395061728,0.0203438395415472
4902,222.42,211.39627091561127,162.0,0.0,0.0,0.006514657980456,0.0785837651122625,0.0074074074074074,0.0343839541547277
4903,162.89,163.52091037294454,124.0,0.0,0.0,0.006514657980456,0.1079447322970639,0.0123456790123456,0.0386819484240687
4904,149.99,158.6340226165334,149.99,0.0,0.0585841889678075,0.006514657980456,0.1278065630397236,0.0160493827160493,0.0421203438395415
4905,100.16,88.68760584017654,100.16,0.0,0.1574441928842606,0.00542888165038,0.1580310880829015,0.019753086419753,0.0444126074498567
4906,71.72,49.06174300899538,1.0,0.0,0.0,0.004343105320304,0.1839378238341968,0.0222222222222222,0.0441260744985673
4907,58.48,57.02123264131132,-1.94,0.0,0.0,0.004343105320304,0.2081174438687392,0.0259259259259259,0.0464183381088825
4908,48.77,52.97436972211798,-1.94,0.0,0.0224358362285667,0.00542888165038,0.2305699481865284,0.0308641975308641,0.0535816618911174
4909,64.4,61.1757401959972,3.88,0.0098039215686274,0.0,0.009771986970684,0.2495682210708117,0.0407407407407407,0.0653295128939828
4910,120.06,119.02469558188328,134.33,0.034313725490196,0.1992829329472887,0.015200868621064,0.266839378238342,0.0530864197530864,0.0756446991404011
4911,255.88,242.50373500279903,255.88,0.0980392156862745,0.1256502458089235,0.022801302931596,0.2901554404145077,0.0641975308641975,0.0911174785100286
4912,355.02,351.99384079485327,355.02,0.1764705882352941,0.2173596287172829,0.0314875135722041,0.3316062176165803,0.0666666666666666,0.1017191977077364
4913,390.4,389.0118888185381,390.4,0.2696078431372549,0.3191931327458419,0.0456026058631921,0.4093264248704663,0.0641975308641975,0.1143266475644699
4914,418.85,433.977054710404,418.85,0.2549019607843137,0.2557209316243112,0.0629750271444082,0.4749568221070812,0.0679012345679012,0.1217765042979942
4915,402.01,401.2491393936227,363.5,0.3088235294117647,0.1688008618832772,0.0814332247557003,0.5310880829015544,0.0728395061728395,0.125214899713467
4916,400.75,389.2884156606004,363.5,0.3578431372549019,0.3109989446696999,0.1053203040173724,0.5647668393782384,0.0703703703703703,0.128080229226361
4917,374.48,371.3262985410847,275.87,0.4362745098039216,0.4024329087201841,0.1281216069489685,0.5794473229706391,0.0851851851851851,0.1449856733524355
4918,198.11,204.65988038944067,198.11,0.4509803921568627,0.580592720978359,0.1422366992399565,0.5837651122625216,0.1160493827160493,0.1733524355300859
4919,235.12,235.41145422212568,0.0,0.3970588235294117,0.5476965695828697,0.1476655808903366,0.5846286701208981,0.1617283950617284,0.2212034383954154
4920,198.22,205.3250570635007,0.0,0.3431372549019608,0.2364190830954056,0.1226927252985884,0.3557858376511226,0.182716049382716,0.164756446991404
4921,179.36,160.65516890819003,-0.5,0.2794117647058823,0.1944022276826726,0.1064060803474484,0.2892918825561312,0.1864197530864197,0.1810888252148997
4922,168.27,168.82395608132092,-0.5,0.2990196078431372,0.3646510803429545,0.1020629750271444,0.3687392055267703,0.1814814814814815,0.1856733524355301
4923,155.69,153.0167378586631,-0.5,0.2549019607843137,0.2973097642550885,0.0922909880564603,0.3255613126079447,0.1703703703703703,0.1684813753581661
4924,36.31,36.72068377660444,-0.5,0.2696078431372549,0.3282122060593233,0.0760043431053203,0.1968911917098445,0.1728395061728395,0.1727793696275071
4925,179.28,180.109905159292,0.0,0.2990196078431372,0.4296142349207494,0.1064060803474484,0.1450777202072538,0.1691358024691358,0.1836676217765043
4926,179.35,192.4602753006029,1.0,0.230392156862745,0.1415091532823172,0.0998914223669924,0.153713298791019,0.145679012345679,0.1733524355300859
4927,179.39,178.15084763910886,179.39,0.2401960784313725,0.2255172052339898,0.0814332247557003,0.1321243523316062,0.1185185185185185,0.1338108882521489
4928,198.15,206.17893900764648,198.15,0.2107843137254902,0.3076396125088545,0.0705754614549402,0.1398963730569948,0.1259259259259259,0.1048710601719197
4929,198.15,223.09224620771369,198.15,0.2205882352941176,0.0,0.0705754614549402,0.1545768566493955,0.1172839506172839,0.0919770773638968
4930,161.03,158.84924269227895,161.03,0.1813725490196078,0.144487282276414,0.0716612377850162,0.1442141623488773,0.1086419753086419,0.08567335243553
4931,161.06,191.8293608301041,161.06,0.1568627450980392,0.0859808502077287,0.0760043431053203,0.1390328151986183,0.1074074074074074,0.0813753581661891
4932,222.45,224.0365142281811,120.0,0.2058823529411764,0.4679547021845715,0.0955483170466883,0.1373056994818652,0.119753086419753,0.084240687679083
4933,191.57,197.95069273581515,120.0,0.3480392156862745,0.61644184120871,0.1357220412595005,0.1407599309153713,0.1444444444444444,0.0939828080229226
4934,217.77,219.7735940616877,130.0,0.446078431372549,0.4891969159919315,0.1813246471226927,0.1450777202072538,0.1641975308641975,0.1057306590257879
4935,266.29,255.16164503689268,155.0,0.4558823529411764,0.5738522115208704,0.2062975027144408,0.1442141623488773,0.182716049382716,0.1197707736389684
4936,322.36,340.9269445208288,151.0,0.4656862745098039,0.4440007088579937,0.2182410423452769,0.1442141623488773,0.1888888888888888,0.128080229226361
4937,370.9,368.5226789148579,135.5,0.4852941176470588,0.5789113663849753,0.2258414766558089,0.1597582037996545,0.1876543209876543,0.1297994269340974
4938,373.24,376.2750353435469,144.5,0.4215686274509804,0.6609652701462909,0.2214983713355048,0.2089810017271157,0.1716049382716049,0.120916905444126
4939,371.24,390.0760318110274,124.0,0.2941176470588235,1.0,0.2062975027144408,0.2962003454231433,0.1543209876543209,0.1094555873925501
4940,373.52,481.20194735840914,124.0,0.2549019607843137,0.2972284927286843,0.1758957654723127,0.4015544041450777,0.1271604938271605,0.1025787965616045
4941,161.1,160.97838329634925,124.0,0.2352941176470588,0.0554415881590648,0.1324647122692725,0.5138169257340242,0.1086419753086419,0.119484240687679
4942,179.24,174.92450147067655,170.0,0.2107843137254902,0.2233780454251178,0.0922909880564603,0.5880829015544041,0.1061728395061728,0.1484240687679083
4943,179.28,179.92335544348768,146.0,0.1323529411764706,0.0,0.0673181324647122,0.6096718480138169,0.1209876543209876,0.1871060171919771
4944,179.25,162.09777854162064,146.0,0.0686274509803921,0.0,0.0336590662323561,0.4050086355785837,0.0938271604938271,0.1555873925501432
4945,129.92,111.18609623590028,129.92,0.0735294117647058,0.2205841527616472,0.0282301845819761,0.5846286701208981,0.0753086419753086,0.195702005730659
4946,30.88,58.64108021159185,30.88,0.0784313725490196,0.0,0.0369163952225841,0.501727115716753,0.0703703703703703,0.1527220630372492
4947,23.79,26.76991602383326,23.79,0.0539215686274509,0.0174818948713659,0.0477741585233441,0.5189982728842832,0.0654320987654321,0.1853868194842406
4948,36.87,38.60167813167824,36.87,0.0686274509803921,0.0180163712022725,0.0499457111834962,0.4844559585492228,0.0641975308641975,0.1693409742120344
4949,179.22,183.4515177071528,116.5,0.1372549019607843,0.0,0.0445168295331161,0.2987910189982729,0.0617283950617283,0.1048710601719197
4950,179.26,188.1999286594449,146.0,0.1568627450980392,0.3478807346786319,0.0640608034744842,0.4024179620034542,0.0703703703703703,0.1409742120343839
4951,179.3,169.95646845611833,146.0,0.1127450980392156,0.0,0.0575461454940282,0.3264248704663212,0.0901234567901234,0.1163323782234957
4952,177.14,182.7692308707972,116.5,0.1127450980392156,0.0,0.0586319218241042,0.4231433506044905,0.0716049382716049,0.0922636103151862
4953,164.58,171.26623142667256,116.5,0.1372549019607843,0.1496223483419799,0.0618892508143322,0.4231433506044905,0.0802469135802469,0.1068767908309455
4954,130.89,107.61179407308916,24.83,0.1519607843137254,0.4428922667095651,0.0629750271444082,0.4343696027633851,0.0962962962962963,0.1217765042979942
4955,55.08,53.92558550506216,24.83,0.2450980392156862,0.3255671110048596,0.0673181324647122,0.4369602763385147,0.1098765432098765,0.129512893982808
4956,23.54,48.937172900065896,23.54,0.3088235294117647,0.4259179328142696,0.0922909880564603,0.4326424870466321,0.1395061728395061,0.1363896848137535
4957,20.0,18.594704001263,0.0,0.4362745098039216,0.7863642415629111,0.1454940282301846,0.4196891191709844,0.1814814814814815,0.1441260744985673
4958,19.95,15.829772937285314,-1.0,0.6274509803921569,0.6867191531197173,0.1986970684039088,0.4006908462867012,0.2172839506172839,0.1510028653295129
4959,24.17,12.69532407576006,-1.0,0.5147058823529411,0.5197176812609201,0.2334419109663409,0.3929188255613126,0.2506172839506173,0.1699140401146131
4960,40.7,58.10689135197848,0.0,0.3431372549019608,0.4360350599966308,0.2323561346362649,0.3929188255613126,0.2567901234567901,0.1845272206303725
4961,53.25,54.03406751472782,0.67,0.2401960784313725,0.0,0.2182410423452769,0.4058721934369603,0.2617283950617284,0.1936962750716332
4962,58.45,49.42004745432576,58.45,0.392156862745098,0.4186191905888201,0.2236699239956568,0.422279792746114,0.2703703703703703,0.1934097421203438
4963,62.85,67.65555174973731,62.85,0.4215686274509804,0.5454888506290914,0.2453854505971769,0.4421416234887737,0.2654320987654321,0.1750716332378223
4964,35.75,86.41993200199903,35.75,0.7254901960784313,0.7234055325693186,0.263843648208469,0.4732297063903281,0.2395061728395061,0.1415472779369627
4965,8.8,31.643453039900443,8.8,0.8921568627450981,0.9653936914623906,0.2833876221498371,0.5207253886010362,0.2333333333333333,0.1404011461318051
4966,1.75,9.32127864484504,7.0,0.8970588235294118,0.9719615206588904,0.2942453854505972,0.5639032815198618,0.228395061728395,0.1455587392550143
4967,1.44,5.713585279687065,5.5,0.9019607843137256,0.666130435581638,0.2909880564603692,0.5777202072538861,0.254320987654321,0.166189111747851
4968,1.4,4.505062769824153,5.5,0.965686274509804,0.9182116300921598,0.1997828447339848,0.3730569948186528,0.2111111111111111,0.1240687679083094
4969,1.33,1.9354227653272345,3.5,0.9362745098039216,1.0,0.3094462540716612,0.4956822107081174,0.2802469135802469,0.1785100286532951
4970,1.37,-0.2884046984999369,1.37,0.7843137254901961,0.6452159458060447,0.3072747014115092,0.5181347150259067,0.3111111111111111,0.194269340974212
4971,1.45,-3.509599670020073,0.0,0.7254901960784313,0.768494985009561,0.2725298588490771,0.5993091537132987,0.3098765432098765,0.1936962750716332
4972,1.49,19.016891275837924,1.49,0.6470588235294118,0.6233964065417208,0.261672095548317,0.6001727115716753,0.3024691358024691,0.1833810888252149
4973,10.0,5.082145545389685,10.0,0.6568627450980392,0.6958714133297438,0.2421281216069489,0.653713298791019,0.2790123456790123,0.2157593123209169
4974,42.72,356.8347558958915,42.72,0.7303921568627451,0.7897193852650775,0.258414766558089,0.7262521588946459,0.2592592592592592,0.2458452722063037
4975,51.6,48.4125807754358,51.6,0.803921568627451,0.9630323170677936,0.258414766558089,0.8307426597582038,0.2481481481481481,0.2693409742120344
4976,79.44,76.31997534325056,79.44,0.7843137254901961,0.8126053237451294,0.261672095548317,0.772020725388601,0.2691358024691358,0.3106017191977077
4977,107.47,106.13168622478642,1.3,0.8823529411764706,0.8029634964992665,0.263843648208469,0.6968911917098446,0.3074074074074074,0.3464183381088825
4978,108.99,104.02332302802078,1.13,0.931372549019608,0.8972850688162076,0.2899022801302932,0.6485319516407599,0.3851851851851852,0.3968481375358166
4979,113.79,83.91999202652758,113.79,0.9803921568627452,1.0,0.3203040173724212,0.6303972366148531,0.4555555555555555,0.4401146131805157
4980,114.02,130.1893799113755,114.02,0.9852941176470588,0.9955216229959726,0.3452768729641693,0.6260794473229706,0.4987654320987654,0.4759312320916905
4981,162.08,176.5275685309351,162.08,0.9852941176470588,0.8437647966163987,0.3593919652551574,0.6070811744386874,0.5419753086419753,0.5186246418338109
4982,179.2,226.29785037739288,144.0,0.9803921568627452,0.9771920698595832,0.3659066232356134,0.5569948186528497,0.5666666666666667,0.5383954154727794
4983,190.23,198.34073348867145,144.0,0.9754901960784312,1.0,0.3702497285559175,0.5077720207253886,0.5777777777777777,0.5389684813753581
4984,219.43,216.8564259572735,219.43,0.965686274509804,1.0,0.3724212812160695,0.4948186528497409,0.5901234567901235,0.5435530085959885
4985,295.94,322.51204410551884,295.94,0.9852941176470588,0.8608512994501305,0.3735070575461455,0.5051813471502591,0.6012345679012345,0.5472779369627507
4986,487.08,493.3473546417577,487.08,0.9901960784313726,0.9616343129740978,0.3702497285559175,0.538860103626943,0.5703703703703704,0.502865329512894
4987,467.8,460.0310178804649,467.8,0.9754901960784312,1.0,0.3669923995656894,0.5803108808290155,0.5037037037037037,0.4126074498567335
4988,404.92,367.6153481477876,404.92,0.9509803921568628,0.666358535360607,0.3615635179153094,0.6096718480138169,0.4061728395061728,0.3140401146131805
4989,390.0,387.584730286199,390.0,0.9509803921568628,0.999430211162212,0.3539630836047774,0.6070811744386874,0.3530864197530864,0.2747851002865329
4990,331.94,339.0874774040167,330.0,0.946078431372549,0.9469609329814372,0.3452768729641693,0.5924006908462867,0.3407407407407407,0.2679083094555874
4991,389.1,386.9070211944932,331.5,0.931372549019608,0.8946011632445681,0.3355048859934853,0.5906735751295337,0.3641975308641975,0.2868194842406877
4992,378.62,374.2350559752684,331.5,0.9411764705882352,1.0,0.2399565689467969,0.6269430051813472,0.328395061728395,0.2859598853868195
4993,397.24,384.8468417576828,397.24,0.8823529411764706,0.9842550876205968,0.2366992399565689,0.6381692573402418,0.3037037037037037,0.2954154727793696
4994,399.97,397.12245501137625,399.97,0.8284313725490197,0.8822356020902092,0.2312703583061889,0.581174438687392,0.3012345679012346,0.3042979942693409
4995,400.04,415.2153326752175,400.04,0.6568627450980392,0.70883842364853,0.2171552660152008,0.5621761658031088,0.3012345679012346,0.2469914040114613
4996,489.62,484.8802299023031,644.76,0.6911764705882353,0.6736142822122546,0.1997828447339848,0.729706390328152,0.291358024691358,0.2358166189111747
4997,479.0,476.1852353977332,479.0,0.6764705882352942,0.4776405669807356,0.1943539630836047,0.8264248704663213,0.254320987654321,0.2498567335243553
4998,539.56,532.8467170746296,539.56,0.7549019607843137,0.691068737680246,0.1769815418023887,0.7564766839378239,0.2506172839506173,0.2564469914040114
4999,501.42,517.8448738401622,501.42,0.8578431372549019,0.9600993768846732,0.1889250814332247,0.4956822107081174,0.2654320987654321,0.2481375358166189
5000,451.16,459.6911921379785,451.16,0.8137254901960784,0.8707296021714468,0.1682953311617806,0.4533678756476684,0.2814814814814815,0.2799426934097421
5001,418.45,413.2597332495464,205.0,0.7450980392156863,0.9561150299127272,0.1628664495114006,0.4602763385146804,0.2790123456790123,0.2882521489971347
5002,426.07,422.019168699228,170.0,0.8529411764705882,0.8217604423459828,0.1737242128121607,0.4335060449050086,0.3024691358024691,0.3040114613180515
5003,409.58,410.4666507567685,75.45,0.7352941176470589,0.7945487212482398,0.1726384364820846,0.4015544041450777,0.3148148148148148,0.3020057306590258
5004,425.1,419.5711357148123,68.0,0.8627450980392157,0.8448916378500289,0.1682953311617806,0.3791018998272884,0.3308641975308642,0.2876790830945558
5005,433.66,439.83813496963,140.0,0.8627450980392157,0.8812761233194945,0.266015200868621,0.35146804835924,0.3641975308641975,0.2822349570200573
5006,454.39,449.2053897139249,159.0,0.8529411764705882,0.8210790769431793,0.255157437567861,0.3238341968911917,0.3814814814814815,0.2756446991404011
5007,513.93,511.77745254024114,513.93,0.8333333333333334,0.9887223610491424,0.2421281216069489,0.2901554404145077,0.3864197530864197,0.2607449856733524
5008,563.85,558.6460685744945,444.0,0.5882352941176471,0.5349430425158502,0.2410423452768729,0.2469775474956822,0.3617283950617284,0.2444126074498567
5009,598.94,608.5700439793786,457.5,0.5833333333333334,0.6705641801737775,0.2432138979370249,0.2115716753022452,0.3320987654320987,0.2326647564469914
5010,586.99,588.2598095257227,586.99,0.6225490196078431,0.6154915819665009,0.2410423452768729,0.199481865284974,0.282716049382716,0.1991404011461318
5011,557.43,555.5132759430386,172.0,0.5392156862745098,0.4747629134146466,0.2399565689467969,0.2046632124352331,0.2308641975308642,0.1541547277936962
